"FIPS","Z","aprilDeaths","juneDeaths","State","ruralUrban","pop2018","percentNoHS","percentBA","pov18","unemp18","density","age017","age65plus","docsPer100k","Total.Active.Patient.Care.Physicians.per.100000.Population.2018..AAMC.","black","asian","hisp","white","AmInd","dem2party","aprilInfec","aprilTrend"
28053,TRUE,61,241,"MS","Humphreys County",6,8257,28.8,2.4,3015,8.4,3.73333333333333,357.833333333333,1402,174.8,1051.5,7.16666666666667,51,307.833333333333,10,0.727380388441497,327,0.98926383568602
28055,TRUE,0,4,"MS","Issaquena County",8,1308,29.8,0.8375,409,9,0.425,19,218,174.8,104,0.75,2.75,57.875,0.875,0.56998556998557,0,0
28057,TRUE,19,235,"MS","Itawamba County",7,23517,21.5,1.91428571428571,3066,4.1,6.27142857142857,728,4152,174.8,254,19.4285714285714,53.7142857142857,3061.57142857143,25.1428571428571,0.116511943256493,579,0.991748928529862
28059,TRUE,145,468,"MS","Jackson County",2,143277,11.1,10.4,25348,5.5,96.6,16708,22721,174.8,16353,2122.5,4986,52524,800,0.303545541150644,5064,1
28061,TRUE,14,138,"MS","Jasper County",9,16428,16.9,1.61111111111111,3098,5.8,2.8,410.666666666667,3352,174.8,984.888888888889,4.55555555555556,25.3333333333333,826,10.6666666666667,0.519628836545325,526,0.996992363783296
28063,TRUE,0,58,"MS","Jefferson County",8,7106,25.2,1.875,2388,13.3,1.8625,200.875,1199,174.8,760.375,2.625,8.5,121.125,4.375,0.871962372615626,174,0.960523990937601
28065,TRUE,18,94,"MS","Jefferson Davis County",8,11234,21.2,1.7375,2885,6.7,3.825,276.875,2550,174.8,849.5,6.625,22.375,540,9.875,0.601357904946654,300,0.988813965796597
28067,TRUE,5,1216,"MS","Jones County",4,68461,16.7,5.125,13223,4.8,24.375,4294,11577,174.8,5163.5,121.5,765.25,11672,179.25,0.279007305543618,1760,0.999888759107504
28069,TRUE,6,363,"MS","Kemper County",9,10027,16.7,1.22222222222222,2427,7.4,1.51111111111111,202.333333333333,2025,174.8,686,4.55555555555556,10.5555555555556,382.666666666667,43,0.613897937024973,633,0.997215254966849
28071,TRUE,60,120,"MS","Lafayette County",4,54793,10.5,10.975,8801,3.9,18.75,2479.75,6929,174.8,3293,359,385.5,9964.25,100,0.422960564725864,1458,0.998330085113716
28073,TRUE,35,175,"MS","Lamar County",3,62447,9.2,11.7333333333333,8666,3.6,37.3333333333333,5149.33333333333,8603,174.8,4494,377.666666666667,568,15808.3333333333,153.666666666667,0.216782924689863,1539,0.999777505837718
28075,TRUE,325,2214,"MS","Lauderdale County",5,75317,14.5,4,18243,5,22.82,3527.2,13072,174.8,6748.8,166.4,334.6,8074.2,96.8,0.388452257842123,5284,1
28077,TRUE,0,30,"MS","Lawrence County",8,12455,16.8,1.95,2329,6,3.75,380.625,2240,174.8,510.125,8,32,1030.375,11.125,0.349188673242125,474,0.971978389859059
28079,TRUE,19,446,"MS","Leake County",6,22763,22.7,2.13333333333333,5335,4.9,6.8,972.5,3719,174.8,1630,26,177.666666666667,1879.66666666667,268.666666666667,0.428400669376046,2115,0.999666240186509
28081,TRUE,96,352,"MS","Lee County",5,85202,16.2,4.78,10977,3.9,36.86,4308.4,12598,174.8,5321.4,194.2,464,11443.8,104.8,0.310986387174796,1507,0.980397400579406
28083,TRUE,231,1318,"MS","Leflore County",5,28919,21.2,3.5,9655,6.8,10.9,1593.8,4171,174.8,4350.2,41.2,162,1356.6,45,0.707973452132012,2207,0.999777505837718
28085,TRUE,137,954,"MS","Lincoln County",6,34205,13.4,2.66666666666667,6422,4.7,9.91666666666667,1340.33333333333,5881,174.8,1762.33333333333,31.3333333333333,64.3333333333333,3879.83333333333,34.8333333333333,0.29704157782516,2286,0.997772925303462
28087,TRUE,21,287,"MS","Lowndes County",5,58930,14.2,4.74,13276,4.8,23.66,2778,9352,174.8,5360,143.8,252.2,6220.6,79.8,0.47106416899163,851,0.998775768010175
28089,TRUE,94,899,"MS","Madison County",2,105630,8.2,23.85,9750,3.7,66.6,13207,14043,174.8,20516.5,1592,1656,30414.5,360,0.418511356155365,3794,1
28091,TRUE,44,284,"MS","Marion County",6,24715,20.7,2.01666666666667,6500,5.1,8.31666666666667,953,4591,174.8,1334.5,25.5,73.1666666666667,2736.33333333333,27.6666666666667,0.319378094328151,1000,0.997551424605547
28093,TRUE,48,90,"MS","Marshall County",1,35451,18.7,13.7,7019,5,52.6,7435,6214,174.8,17102,158,1386,17966,289,0.549144421629021,980,0.996101669745158
28095,TRUE,139,784,"MS","Monroe County",7,35564,18.9,2.45714285714286,5750,4.9,6.9,1150.57142857143,6831,174.8,1579.42857142857,18.5714285714286,66.5714285714286,3457,31.1428571428571,0.352048945255242,1950,0.999777505837718
28097,TRUE,30,37,"MS","Montgomery County",7,10023,20.5,2.91428571428571,2265,5.3,3.82857142857143,323.428571428571,2169,174.8,651.142857142857,11.5714285714286,20.5714285714286,761.285714285714,9,0.428745185485506,446,0.987239446808382
28099,TRUE,34,1601,"MS","Neshoba County",7,29125,21.8,1.74285714285714,7701,4.9,7.44285714285714,1157.85714285714,4608,174.8,937.714285714286,29.5714285714286,87.8571428571429,2467.42857142857,741.142857142857,0.261208389455455,1889,0.998776288302978
28101,TRUE,0,195,"MS","Newton County",7,21443,15.3,2.37142857142857,4399,4.9,5.37142857142857,772.428571428571,3585,174.8,974.714285714286,19.7142857142857,61.1428571428571,1887.85714285714,185.714285714286,0.29621668099742,810,0.996435726833098
28103,TRUE,0,189,"MS","Noxubee County",7,10535,27.8,1.92857142857143,3001,6.7,2.37142857142857,367,1724,174.8,1091.85714285714,7,21,399.285714285714,9,0.783666846944294,621,0.991173504778034
28105,TRUE,48,537,"MS","Oktibbeha County",5,49599,9.5,8.7,12296,4.7,20.8,1765.8,5710,174.8,3795.4,350,164.2,5732.4,54.4,0.508115858904502,1135,0.997549834830304
28107,TRUE,50,119,"MS","Panola County",6,34178,21.6,2.48333333333333,7391,5.9,8.45,1410.5,5379,174.8,2881.33333333333,23.8333333333333,140.333333333333,2766,40.5,0.499395161290323,799,0.984259494214609
28109,TRUE,239,944,"MS","Pearl River County",6,55387,16,2.73333333333333,9761,4.7,11.4833333333333,2086.16666666667,10395,174.8,1236.66666666667,75.1666666666667,295,7791.33333333333,140.333333333333,0.16852146263911,3054,1
28111,TRUE,30,99,"MS","Perry County",3,11931,18.7,3.66666666666667,2597,5.9,6.3,894.666666666667,2179,174.8,798.333333333333,18,62.6666666666667,3128.33333333333,35.6666666666667,0.227824463118581,566,0.993863261432334
28113,TRUE,68,331,"MS","Pike County",6,39563,18.3,2.58333333333333,11814,5.7,16.4666666666667,1707.33333333333,6833,174.8,3567.83333333333,55.6666666666667,131.833333333333,2929.33333333333,49.1666666666667,0.501059058061301,2389,0.999666240186509
28115,TRUE,45,91,"MS","Pontotoc County",7,31833,23.4,2.27142857142857,5185,3.9,8.6,1207.85714285714,4763,174.8,738.142857142857,27.1428571428571,317.857142857143,3737.28571428571,52.2857142857143,0.187549127495677,456,0.964785993548914
28117,TRUE,6,90,"MS","Prentiss County",7,25315,21.3,1.74285714285714,4808,4.3,8.7,801.428571428571,4603,174.8,558.714285714286,17.5714285714286,54.7142857142857,3024.28571428571,22.5714285714286,0.212763767370046,545,0.996099577001003
28119,TRUE,0,0,"MS","Quitman County",6,7051,29.4,1.9,2604,7.6,3.38333333333333,267.833333333333,1224,174.8,847.166666666667,5.83333333333333,20.1666666666667,314,10.5,0.697856927256263,339,0.974308459583523
28121,TRUE,79,307,"MS","Rankin County",2,153902,10.5,14.6,14162,3.4,91.3,17835.5,23539,174.8,16865.5,1278.5,2184,58408,462,0.230224513771048,3517,1
28123,TRUE,0,380,"MS","Scott County",6,28287,25.7,2.11666666666667,7135,3.9,7.73333333333333,1260.5,4260,174.8,1862.66666666667,39.6666666666667,542.833333333333,2752.16666666667,50.8333333333333,0.410779595765159,3484,0.999332467998484
28125,TRUE,0,0,"MS","Sharkey County",8,4377,26.3,2.3375,1444,7,1.425,132,838,174.8,390.125,4.875,11.875,150.625,2.25,0.681252878857669,98,0.881903089321266
28127,TRUE,0,35,"MS","Simpson County",2,26758,22,6.3,5200,4.5,23.35,3162,4706,174.8,4796,90,237,8403.5,96.5,0.343835981183989,569,0.990844947383886
28129,TRUE,46,330,"MS","Smith County",8,16002,18.4,1.5625,2660,4.4,3.2375,461.625,3138,174.8,488,4.625,33.875,1500.75,8.25,0.214314115308151,1051,0.999443671723284
28131,TRUE,0,14,"MS","Stone County",6,18717,19.7,2.41666666666667,3378,5.4,6.65,659.666666666667,2991,174.8,641.333333333333,25.8333333333333,67.8333333333333,2425.5,32,0.2286669574066,381,0.989038926319539
28133,TRUE,47,127,"MS","Sunflower County",7,25735,27.1,2.2,7041,7.8,6.02857142857143,813.428571428571,3518,174.8,2732.42857142857,19.5714285714286,69.7142857142857,908.285714285714,22.4285714285714,0.706481773295514,1142,0.998218658126917
28135,TRUE,14,35,"MS","Tallahatchie County",7,13987,31.1,1.62857142857143,3852,5.3,3.4,392.428571428571,2090,174.8,1152,24.4285714285714,140,807,18.8571428571429,0.57544404207622,188,0.98068101919103
28137,TRUE,0,67,"MS","Tate County",1,28759,18.4,17.4,4827,4.9,71.4,6537,4799,174.8,9200,181,849,19226,206,0.343752736187724,805,0.998218658126917
28139,TRUE,168,330,"MS","Tippah County",6,21995,22.4,2.58333333333333,3652,4.3,8.1,896.333333333333,3637,174.8,666.5,17,175.333333333333,2958,31.1666666666667,0.202818762387139,1307,0.997884302512739
28141,TRUE,0,14,"MS","Tishomingo County",8,19454,20.9,1.25,2912,4.6,5.775,522.25,3969,174.8,77.75,8.125,87.75,2330.75,19.25,0.122351500306185,101,0.96767599311554
28143,TRUE,31,90,"MS","Tunica County",1,9944,18.5,16.8,2599,5.3,23.7,2911,1215,174.8,7784,105,247,2004,70,0.757670454545455,758,0.991069443226452
28145,TRUE,20,229,"MS","Union County",6,28606,22.2,2.46666666666667,3779,3.5,10.8833333333333,1188.16666666667,4785,174.8,785.333333333333,65.6666666666667,204.5,3886.66666666667,41,0.178892149017516,287,0.992967485440117
28147,TRUE,0,35,"MS","Walthall County",9,14465,19.5,1.48888888888889,3350,6.5,4.24444444444444,366.777777777778,2840,174.8,712.666666666667,14.2222222222222,33.5555555555556,869.444444444444,14.4444444444444,0.407537248028046,617,0.996992139345986
28149,TRUE,27,392,"MS","Warren County",4,46176,12.8,5.825,8766,5.5,20.725,2757,7665,174.8,5756.75,129.25,274.75,5603,77.5,0.487323500078736,677,0.998553001113012
28151,TRUE,59,251,"MS","Washington County",5,45063,21.5,3.76,14414,7.1,14.12,2322.2,7140,174.8,6564.4,76.8,155,2332.8,47.2,0.684552454282964,1737,0.989952791651964
28153,TRUE,0,197,"MS","Wayne County",7,20298,21.3,2.28571428571429,4318,5.4,3.65714285714286,709.285714285714,3473,174.8,1180.14285714286,12.4285714285714,46,1692,19.1428571428571,0.370401513558966,308,0.994201476264589
28155,TRUE,30,226,"MS","Webster County",9,9788,15.4,1.92222222222222,1764,5,2.71111111111111,257.777777777778,1738,174.8,216.888888888889,3.33333333333333,15.4444444444444,861.777777777778,6.77777777777778,0.204004004004004,420,0.957157751680317
28157,TRUE,129,270,"MS","Wilkinson County",8,8792,28,1.725,2325,8.5,1.825,233.375,1513,174.8,780,3.25,10.25,311,5.375,0.684311377245509,1469,0.997661560503149
28159,TRUE,0,68,"MS","Winston County",7,18165,20.2,2.37142857142857,3717,5.6,4.51428571428571,587.714285714286,3628,174.8,1232.28571428571,10.8571428571429,34.8571428571429,1314.28571428571,39.2857142857143,0.439497716894977,769,0.996659388818965
28161,TRUE,0,203,"MS","Yalobusha County",7,12392,16.9,2.02857142857143,2208,5,3.87142857142857,396.571428571429,2474,174.8,703,6.14285714285714,32,1050.71428571429,13.2857142857143,0.433366901644847,415,0.990162962284424
28163,TRUE,28,169,"MS","Yazoo County",2,28248,22.7,7.3,8417,5.5,15.2,3103.5,3762,174.8,8209.5,106,1057,5707.5,131,0.538677636199458,2224,0.999666240186509
29001,TRUE,0,0,"MO","Adair County",7,25339,9.4,4.28571428571429,5356,3.5,6.44285714285714,665,3755,236.3,143.285714285714,104,92.8571428571429,3342.14285714286,32.1428571428571,0.367261280167891,326,0.897159031069762
29003,TRUE,0,0,"MO","Andrew County",3,17607,8,7.93333333333333,1429,2.7,13.3333333333333,1344.66666666667,3253,236.3,106,47.3333333333333,155.333333333333,5658.33333333333,61.6666666666667,0.234787600459242,24,0.899882577928958
29005,TRUE,0,0,"MO","Atchison County",9,5171,9.4,2.5,600,2.5,1.15555555555556,115.222222222222,1315,236.3,5.88888888888889,2.88888888888889,7.33333333333333,560.444444444444,5.22222222222222,0.2079969242599,47,0.858770106409071
29007,TRUE,0,19,"MO","Audrain County",6,25473,14.5,2.41666666666667,3883,3.1,6.15,971.166666666667,4552,236.3,348.5,33.8333333333333,130,3818,43.3333333333333,0.269081771542247,10,0.816950568497377
29009,TRUE,0,0,"MO","Barry County",6,35886,17.8,2.41666666666667,6658,3,7.61666666666667,1356.83333333333,7388,236.3,64.8333333333333,138.333333333333,597.5,5617.16666666667,154.166666666667,0.191681991795162,94,0.978068742451709
29011,TRUE,0,0,"MO","Barton County",6,11798,12.8,3.01666666666667,2057,3.1,3.5,458.5,2423,236.3,29.5,19,53.6666666666667,1857.5,61.3333333333333,0.138164754953076,0,0
29013,TRUE,18,30,"MO","Bates County",1,16320,13.3,14.9,2267,3.8,20.4,3805,3164,236.3,308,72,351,15637,310,0.21236382727392,151,0.80750098578684
29015,TRUE,0,0,"MO","Benton County",7,19278,14.1,1.91428571428571,3834,4.5,3.87142857142857,475.428571428571,5939,236.3,27.4285714285714,19.4285714285714,57.1428571428571,2654.28571428571,52.2857142857143,0.219203290755575,102,0.770420915536938
29017,TRUE,0,0,"MO","Bollinger County",3,12169,20.6,3.13333333333333,1871,3.6,6.66666666666667,859.333333333333,2502,236.3,37,19,56.3333333333333,3938.66666666667,61.6666666666667,0.127440347071584,82,0.936825396885229
29019,TRUE,30,58,"MO","Boone County",3,180005,5.8,15.3333333333333,28584,2.3,79.1,12188.3333333333,22058,236.3,6913.66666666667,3710.33333333333,2118.66666666667,48763.6666666667,733.333333333333,0.531846104106046,2602,0.992754464522248
29021,TRUE,21,74,"MO","Buchanan County",3,88571,11.8,6.9,13117,3,72.8666666666667,6644.33333333333,14275,236.3,2289.66666666667,597.333333333333,2033,26121,437.666666666667,0.360393603936039,920,0.998330085113716
29023,TRUE,0,0,"MO","Butler County",5,42639,17.4,2.76,8567,4.6,12.32,2002.4,8021,236.3,590.6,96.6,188.2,7696.8,147.4,0.181948939230493,475,0.989944740274354
29025,TRUE,0,0,"MO","Caldwell County",1,9108,9.8,18.3,1281,3.1,22.1,2165,1802,236.3,131,69,194,8764,147,0.205896805896806,49,0.90788169148833
29027,TRUE,25,30,"MO","Callaway County",3,44889,14.1,7.4,4795,2.9,17.7,3133.66666666667,7304,236.3,829.666666666667,166.666666666667,329.333333333333,13738,229,0.276460157375596,604,0.862164141661964
29029,TRUE,30,30,"MO","Camden County",7,45815,10.9,3.11428571428571,5712,4.2,9.58571428571429,1158.71428571429,12905,236.3,78.8571428571429,62,188.571428571429,6314,88.4285714285714,0.219602063375092,859,0.976475239427341
29031,TRUE,23,86,"MO","Cape Girardeau County",3,78753,9.3,10.1666666666667,10334,2.8,43.6,5592,13279,236.3,2399.66666666667,591.333333333333,623,23029.3333333333,249.333333333333,0.239150637866456,954,0.997661336516767
29033,TRUE,0,0,"MO","Carroll County",6,8743,13.5,2.83333333333333,1060,3.1,2.23333333333333,335.833333333333,1906,236.3,39.3333333333333,5.5,22.8333333333333,1399.83333333333,11.5,0.176331360946746,23,0.80294230894982
29035,TRUE,25,30,"MO","Carter County",9,6054,16.9,1.83333333333333,1355,5.1,1.36666666666667,157.777777777778,1207,236.3,7.44444444444444,3.55555555555556,18.5555555555556,646.222222222222,16.3333333333333,0.157971014492754,94,-0.577782366831054
29037,TRUE,111,240,"MO","Cass County",1,104954,7.6,26.1,8427,3.1,142.8,25369,17692,236.3,5639,1599,4776,95989,1755,0.309652928416486,1268,0.996212437338829
29039,TRUE,0,0,"MO","Cedar County",6,14165,15.6,2.55,2502,3.4,4.91666666666667,568.5,3308,236.3,22.1666666666667,16,57.1666666666667,2275.33333333333,47.8333333333333,0.167606100795756,156,-0.147984500367324
29041,TRUE,0,0,"MO","Chariton County",9,7451,10,2.04444444444444,967,2.8,1.15555555555556,188.666666666667,1762,236.3,26.1111111111111,3.44444444444444,8.22222222222222,791.222222222222,7.33333333333333,0.2313705054716,127,0.732982691645165
29043,TRUE,0,0,"MO","Christian County",2,86983,8.1,14.1,7388,2.6,68.8,10992.5,13671,236.3,653,517,1313.5,41610,706,0.215643534242409,527,0.893680694396642
29045,TRUE,0,0,"MO","Clark County",9,6842,14.9,1.5,1001,3.9,1.56666666666667,173.888888888889,1423,236.3,7.22222222222222,5.44444444444444,7.33333333333333,741.333333333333,6.44444444444444,0.227529855436832,27,0.51990415819083
29047,TRUE,34,161,"MO","Clay County",1,246365,6.8,32.7,17153,2.9,558.6,59326,34771,236.3,20543,7998,17175,213534,3862,0.440786145164429,1502,0.997995766830597
29049,TRUE,0,0,"MO","Clinton County",1,20470,8.4,19.4,1793,3.2,49.5,4808,3703,236.3,460,151,473,19556,297,0.266832658989522,296,0.803934170077343
29051,TRUE,26,38,"MO","Cole County",3,76796,8.1,10.9666666666667,6362,2.5,64.3333333333333,5702,12734,236.3,3496.66666666667,455.666666666667,753.333333333333,21430,239.666666666667,0.30715753328267,1189,0.995652395664377
29053,TRUE,0,0,"MO","Cooper County",6,17603,11,3.56666666666667,2242,3.1,5.2,627,3155,236.3,247.833333333333,28,61.5,2616.5,42.8333333333333,0.255690841715193,125,0.960857977743151
29055,TRUE,0,0,"MO","Crawford County",6,23957,22.9,1.86666666666667,3741,3.9,5.55,904.333333333333,4711,236.3,40.8333333333333,20.5,81.1666666666667,3864.66666666667,65.6666666666667,0.191034771679933,142,0.958973255407256
29057,TRUE,0,0,"MO","Dade County",8,7569,13.8,1.7,1245,2.7,2.0125,194.75,1790,236.3,11.25,7.625,19.875,901.625,25.875,0.166710285265637,0,0
29059,TRUE,0,7,"MO","Dallas County",2,16762,18,6.2,2750,3.9,15.5,1979.5,3398,236.3,70.5,45.5,184.5,8082,183,0.177480117203851,46,0.806674051636708
29061,TRUE,0,0,"MO","Daviess County",8,8313,15.3,2.2625,1212,3,1.875,264.5,1699,236.3,12.625,5.75,16.625,1008.25,12,0.208750357449242,28,0.864579215070759
29063,TRUE,0,0,"MO","DeKalb County",3,12630,12.9,5.1,1470,3.1,10.2,724.333333333333,2102,236.3,510.666666666667,26,119.666666666667,3626.33333333333,41.3333333333333,0.188817598533456,73,0.799193141499197
29065,TRUE,0,0,"MO","Dent County",7,15441,19.1,2.08571428571429,3082,3.3,2.97142857142857,494.428571428571,3359,236.3,25.1428571428571,24.2857142857143,39.1428571428571,2109.71428571429,46.5714285714286,0.148677409546975,0,0
29067,TRUE,0,0,"MO","Douglas County",6,13373,18.6,1.75,2593,4.6,2.8,486.5,3254,236.3,20.6666666666667,13.3333333333333,39.5,2143.5,52.6666666666667,0.152086553323029,0,0
29069,TRUE,28,82,"MO","Dunklin County",7,29423,24.5,1.87142857142857,7462,5.5,8.44285714285714,1075.14285714286,5508,236.3,485.571428571429,34.8571428571429,292.857142857143,3635.71428571429,47.5714285714286,0.227228962064317,444,0.989038926319539
29071,TRUE,158,532,"MO","Franklin County",1,103670,12,20.1,9383,3.1,110,23823,17998,236.3,1657,837,1874,100110,1038,0.258336647757007,2297,0.998218658126917
29073,TRUE,0,0,"MO","Gasconade County",6,14705,12.7,3.15,1697,2.9,4.9,504.833333333333,3344,236.3,24.6666666666667,17.5,36.8333333333333,2383.66666666667,24.5,0.211404728789986,57,0.51990415819083
29075,TRUE,0,159,"MO","Gentry County",8,6628,10.8,2.25,1007,2.4,1.7125,205,1317,236.3,10.25,5.875,14.125,803.625,8.5,0.207975249226538,26,0.58911143284735
29077,TRUE,228,247,"MO","Greene County",2,291923,8.4,15.1,43423,2.6,203.75,30478.5,48085,236.3,7064,4223.5,5622.5,132036,2735.5,0.353816980366503,2413,0.996657372263065
29079,TRUE,0,0,"MO","Grundy County",7,9914,12.1,2.68571428571429,1583,3.6,3.37142857142857,339.571428571429,2140,236.3,19.4285714285714,17.2857142857143,36.5714285714286,1360.71428571429,18.1428571428571,0.183875530410184,0,0
29081,TRUE,0,0,"MO","Harrison County",7,8414,12.8,2.31428571428571,1277,3.1,1.77142857142857,290.571428571429,1890,236.3,14,7.57142857142857,28.7142857142857,1164,15.2857142857143,0.16219270980503,150,0.808877330719114
29083,TRUE,30,90,"MO","Henry County",6,21792,12.1,2.58333333333333,3606,3.6,5.33333333333333,799.166666666667,4738,236.3,76,23.5,95.6666666666667,3468.83333333333,62.6666666666667,0.249893977947413,137,0.974080097114763
29085,TRUE,0,0,"MO","Hickory County",8,9509,15.1,1.25,1677,4.1,3.0125,204.125,3117,236.3,12.25,4.75,22,1141.875,29,0.222904782799473,0,0
29087,TRUE,0,0,"MO","Holt County",8,4404,9.1,2.475,572,2.4,1.325,114.125,1106,236.3,5.25,3.125,7.375,533,8.625,0.152661680598328,15,0.86650693031805
29089,TRUE,0,0,"MO","Howard County",6,10137,11.6,4.06666666666667,1233,2.8,3.65,366.5,1953,236.3,106.166666666667,9.83333333333333,26.6666666666667,1546.5,26.6666666666667,0.281359649122807,42,0.876843362600272
29091,TRUE,0,0,"MO","Howell County",7,40076,12.7,2.35714285714286,8371,3.6,6.22857142857143,1362.85714285714,7952,236.3,53.5714285714286,63,127.571428571429,5492.71428571429,113,0.171753904852748,116,0.91884243082302
29093,TRUE,0,0,"MO","Iron County",7,10177,19.2,1.55714285714286,1966,5.4,2.75714285714286,304.428571428571,2177,236.3,29.5714285714286,5.71428571428571,25.4285714285714,1392.71428571429,25.5714285714286,0.227228446176327,32,0.938604743971607
29095,TRUE,249,826,"MO","Jackson County",1,700307,9.7,30.9,89787,3.7,1115.3,164979,104655,236.3,180744,18208,63768,491222,11700,0.437589837463297,6892,0.998775768010175
29097,TRUE,0,6,"MO","Jasper County",3,120636,13,7.63333333333333,19498,2.7,61.3,10042.3333333333,18863,236.3,1465.33333333333,692.333333333333,3324.66666666667,36494.3333333333,1418,0.231628762981464,640,0.678443127581675
29099,TRUE,82,566,"MO","Jefferson County",1,224347,11.2,20.2,19327,3.1,333.1,51958,33636,236.3,4083,2666,4572,215517,2166,0.313784740169377,4894,0.999666240186509
29101,TRUE,0,0,"MO","Johnson County",4,53652,8,7.1,7032,3.7,15.85,2859,6790,236.3,841.25,352.5,606,11990.5,215.75,0.30179652908545,1281,0.99565249586206
29103,TRUE,0,0,"MO","Knox County",9,3947,12,1.75555555555556,640,2.8,0.911111111111111,101.888888888889,871,236.3,4.55555555555556,2.88888888888889,4.88888888888889,426.666666666667,4.66666666666667,0.211142061281337,0,0
29105,TRUE,0,0,"MO","Laclede County",6,35713,16.4,2.45,5403,3.7,7.75,1471.16666666667,6373,236.3,98.3333333333333,62.1666666666667,149,5685.83333333333,107.5,0.165414020992614,0,0
29107,TRUE,30,71,"MO","Lafayette County",1,32598,9.4,20.1,3516,3.2,53.1,7471,6150,236.3,1058,274,940,30726,509,0.269463466524832,875,0.976726615466982
29109,TRUE,0,2,"MO","Lawrence County",6,38359,16.8,2.55,5831,3,10.5333333333333,1611.16666666667,7018,236.3,73.5,53.6666666666667,490.166666666667,6112,152.5,0.181425891181989,0,0
29111,TRUE,9,30,"MO","Lewis County",9,9855,13,1.55555555555556,1405,2.8,2.24444444444444,241.444444444444,1822,236.3,44.6666666666667,7.22222222222222,20.1111111111111,1030.22222222222,12.7777777777778,0.218326320710612,50,0.827771577311442
29113,TRUE,23,30,"MO","Lincoln County",1,57686,11.7,15.9,6055,3.3,83.9,14658,7740,236.3,1643,510,1478,54891,641,0.234895087216651,1175,0.993977209550209
29115,TRUE,18,30,"MO","Linn County",7,12037,11,2.2,1976,4.7,2.95714285714286,404.857142857143,2543,236.3,30,7.85714285714286,43.7142857142857,1666.71428571429,15,0.232732732732733,109,0.897902635864697
29117,TRUE,0,0,"MO","Livingston County",6,15146,14,3.21666666666667,2045,2.5,4.75,528,2915,236.3,118,24.8333333333333,48,2359.16666666667,25.1666666666667,0.205891927083333,47,0.858770106409071
29119,TRUE,0,7,"MO","McDonald County",2,23078,23.5,5.9,4083,3,21.4,2975.5,3527,236.3,343,218.5,1345,10043.5,655,0.16763370332997,106,0.810067608670034
29121,TRUE,0,0,"MO","Macon County",7,15153,12.4,2.24285714285714,2064,2.9,2.77142857142857,495.714285714286,3447,236.3,73.8571428571429,14.4285714285714,34.8571428571429,2052.42857142857,24,0.21072692621835,65,-0.645856133055278
29123,TRUE,0,0,"MO","Madison County",6,12188,17.8,2.51666666666667,1982,3.6,4.11666666666667,470,2330,236.3,22.6666666666667,24,48.8333333333333,1959.16666666667,25.3333333333333,0.196788721362835,25,0.645856133055278
29125,TRUE,0,0,"MO","Maries County",8,8769,13.6,1.7625,1205,3.3,2.175,222.5,1883,236.3,14.125,7,13.5,1056.5,18.875,0.182319173363949,60,0
29127,TRUE,0,0,"MO","Marion County",5,28592,11.6,4.18,3686,3.1,13.18,1329.8,5168,236.3,364,57.6,105.8,5244.4,52,0.241198743253041,44,0.835129691592722
29129,TRUE,0,0,"MO","Mercer County",9,3641,10.2,2,439,3.1,0.922222222222222,96.3333333333333,803,236.3,4.11111111111111,4.22222222222222,10,391.111111111111,5.22222222222222,0.126909518213866,0,0
29131,TRUE,0,0,"MO","Miller County",6,25336,13.4,2.76666666666667,4204,3.7,6.96666666666667,986.333333333333,4878,236.3,52,25.8333333333333,83.1666666666667,4068.33333333333,69.8333333333333,0.158586316266425,14,0.864579215070759
29133,TRUE,0,0,"MO","Mississippi County",6,13336,25.5,2.06666666666667,3069,3.8,5.81666666666667,467.333333333333,2372,236.3,565.833333333333,11.3333333333333,50,1628.33333333333,17.8333333333333,0.288256227758007,151,0.807914135461242
29135,TRUE,0,19,"MO","Moniteau County",3,16121,15.8,6.33333333333333,1723,3,12.5333333333333,1311,2543,236.3,242,34.3333333333333,260,5035,60.6666666666667,0.187879708383961,751,0.920953837532204
29137,TRUE,0,0,"MO","Monroe County",9,8664,10.5,1.42222222222222,1158,3.6,1.51111111111111,210.555555555556,2023,236.3,38.5555555555556,6.44444444444444,16.2222222222222,906.777777777778,11.2222222222222,0.212612163509472,0,0
29139,TRUE,0,0,"MO","Montgomery County",6,11534,15.8,2.28333333333333,1591,2.9,3.8,421.666666666667,2442,236.3,48,15.3333333333333,38.5,1837.5,22,0.213305375524209,174,0.939670734938633
29141,TRUE,0,0,"MO","Morgan County",8,20358,20.7,1.6125,3250,4.3,4.3,582.125,4772,236.3,34.25,19.5,60.75,2441.125,49.625,0.207317073170732,54,0.917024738774214
29143,TRUE,0,22,"MO","New Madrid County",7,17296,22,1.81428571428571,3089,4.8,4.01428571428571,572.571428571429,3313,236.3,420.285714285714,14.8571428571429,49.1428571428571,2013,22.4285714285714,0.268360405386644,197,0.959467779796271
29145,TRUE,9,44,"MO","Newton County",3,58266,13.3,6.56666666666667,9144,3,31,4598.66666666667,10553,236.3,369.333333333333,375.333333333333,1088.33333333333,17561.3333333333,922.333333333333,0.195356849234624,247,0.965016555386008
29147,TRUE,0,0,"MO","Nodaway County",6,22304,7.5,4.63333333333333,3715,2.9,4.43333333333333,589.5,3404,236.3,128.833333333333,67.3333333333333,65.6666666666667,3494,29.5,0.283870243573914,71,0.889563765557149
